,temperature,humidity,Unnamed: 0,ta,rn,ws,wd,hm
2021-10-23 18:00:00,15.7,49.3,15753.0,14.1,0.0,2.1,340.0,44.0
2021-10-23 19:00:00,14.2,53.7,15754.0,12.1,0.0,0.2,0.0,60.0
2021-10-23 20:00:00,13.7,56.3,15755.0,10.3,0.0,0.0,0.0,70.0
2021-10-23 21:00:00,12.2,59.8,15756.0,8.9,0.0,0.1,0.0,78.0
2021-10-23 22:00:00,11.0,61.0,15757.0,8.2,0.0,0.8,70.0,83.0
2021-10-23 23:00:00,11.0,64.0,15758.0,7.7,0.0,0.6,290.0,85.0
2021-10-24 00:00:00,10.3,65.3,15759.0,6.7,0.0,0.0,0.0,90.0
2021-10-24 01:00:00,10.0,66.0,15760.0,6.5,0.0,0.0,0.0,90.0
2021-10-24 02:00:00,9.0,67.0,15761.0,6.5,0.0,0.0,0.0,91.0
2021-10-24 03:00:00,9.0,67.0,15762.0,6.7,0.0,0.0,0.0,89.0
2021-10-24 04:00:00,9.0,67.0,15763.0,7.1,0.0,0.0,0.0,89.0
2021-10-24 05:00:00,9.0,68.0,15764.0,7.1,0.0,0.5,110.0,90.0
2021-10-24 06:00:00,9.0,70.0,15765.0,6.7,0.0,0.0,0.0,92.0
2021-10-24 07:00:00,9.0,70.7,15766.0,6.2,0.0,0.0,0.0,93.0
2021-10-24 08:00:00,9.2,74.0,15767.0,7.7,0.0,0.1,0.0,89.0
2021-10-24 09:00:00,11.0,69.8,15768.0,10.9,0.0,0.0,0.0,77.0
2021-10-24 10:00:00,13.5,61.5,15769.0,13.9,0.0,0.7,270.0,60.0
2021-10-24 11:00:00,15.2,55.7,15770.0,16.8,0.0,0.3,0.0,51.0
2021-10-24 12:00:00,16.7,52.7,15771.0,18.5,0.0,0.6,90.0,45.0
2021-10-24 13:00:00,18.3,48.0,15772.0,19.0,0.0,1.5,340.0,45.0
2021-10-24 14:00:00,19.0,44.3,15773.0,19.8,0.0,2.2,270.0,42.0
2021-10-24 15:00:00,18.8,43.0,15774.0,19.9,0.0,1.6,360.0,43.0
2021-10-24 16:00:00,18.5,48.5,15775.0,19.5,0.0,2.3,290.0,42.0
2021-10-24 17:00:00,17.0,53.7,15776.0,17.7,0.0,1.8,340.0,46.0
2021-10-24 18:00:00,15.2,55.0,15777.0,15.1,0.0,1.6,110.0,67.0
2021-10-24 19:00:00,14.7,59.3,15778.0,13.3,0.0,0.7,50.0,70.0
2021-10-24 20:00:00,13.7,62.7,15779.0,12.1,0.0,0.1,0.0,76.0
2021-10-24 21:00:00,13.0,64.0,15780.0,11.1,0.0,0.2,0.0,82.0
2021-10-24 22:00:00,13.0,66.0,15781.0,10.6,0.0,0.3,0.0,83.0
2021-10-24 23:00:00,12.5,67.0,15782.0,9.9,0.0,0.1,0.0,87.0
2021-10-25 00:00:00,11.8,68.3,15783.0,9.1,0.0,0.0,0.0,90.0
2021-10-25 01:00:00,11.0,70.0,15784.0,8.3,0.0,0.4,0.0,91.0
2021-10-25 02:00:00,11.0,70.0,15785.0,8.8,0.0,0.0,0.0,90.0
2021-10-25 03:00:00,11.0,72.0,15786.0,8.1,0.0,0.0,0.0,94.0
2021-10-25 04:00:00,11.0,72.0,15787.0,7.3,0.0,0.0,0.0,96.0
2021-10-25 05:00:00,10.2,73.7,15788.0,7.2,0.0,0.0,0.0,96.0
2021-10-25 06:00:00,10.0,74.0,15789.0,7.5,0.0,0.0,0.0,94.0
2021-10-25 07:00:00,10.0,74.0,15790.0,7.9,0.0,0.0,0.0,94.0
2021-10-25 08:00:00,10.2,75.7,15791.0,9.8,0.0,0.1,0.0,86.0
2021-10-25 09:00:00,12.0,72.0,15792.0,12.8,0.0,0.0,0.0,75.0
2021-10-25 10:00:00,14.0,58.3,15793.0,15.8,0.0,0.7,180.0,62.0
2021-10-25 11:00:00,15.4,55.8,15794.0,17.6,0.0,2.7,320.0,47.0
2021-10-25 12:00:00,17.2,54.2,15795.0,18.2,0.0,2.5,20.0,42.0
2021-10-25 13:00:00,18.0,47.3,15796.0,18.7,0.0,3.6,20.0,44.0
2021-10-25 14:00:00,19.0,44.8,15797.0,19.4,0.0,3.0,360.0,42.0
2021-10-25 15:00:00,19.0,43.0,15798.0,19.7,0.0,2.6,360.0,40.0
2021-10-25 16:00:00,18.7,44.0,15799.0,19.3,0.0,2.9,320.0,36.0
2021-10-25 17:00:00,17.2,51.0,15800.0,18.3,0.0,2.6,290.0,40.0
2021-10-25 18:00:00,15.2,59.5,15801.0,16.4,0.0,2.6,320.0,47.0
2021-10-25 19:00:00,14.2,64.5,15802.0,14.7,0.0,1.3,110.0,61.0
2021-10-25 20:00:00,13.0,67.0,15803.0,12.7,0.0,0.5,140.0,71.0
2021-10-25 21:00:00,13.0,68.0,15804.0,11.7,0.0,0.7,50.0,76.0
2021-10-25 22:00:00,12.2,71.5,15805.0,10.7,0.0,0.6,70.0,82.0
2021-10-25 23:00:00,11.7,72.3,15806.0,10.0,0.0,0.4,0.0,84.0
2021-10-26 00:00:00,11.0,73.0,15807.0,8.2,0.0,0.1,0.0,91.0
2021-10-26 01:00:00,11.0,73.0,15808.0,7.4,0.0,0.0,0.0,96.0
2021-10-26 02:00:00,10.3,72.3,15809.0,7.0,0.0,0.0,0.0,96.0
2021-10-26 03:00:00,9.2,72.8,15810.0,6.6,0.0,0.0,0.0,96.0
2021-10-26 04:00:00,9.0,73.0,15811.0,6.0,0.0,0.0,0.0,96.0
2021-10-26 05:00:00,8.3,73.7,15812.0,5.5,0.0,0.1,0.0,98.0
2021-10-26 06:00:00,8.0,74.0,15813.0,5.4,0.0,0.0,0.0,97.0
2021-10-26 07:00:00,8.0,75.0,15814.0,5.0,0.0,0.0,0.0,97.0
2021-10-26 08:00:00,8.8,75.8,15815.0,6.9,0.0,0.0,0.0,92.0
2021-10-26 09:00:00,10.5,69.3,15816.0,10.6,0.0,1.1,90.0,80.0
2021-10-26 10:00:00,13.3,51.5,15817.0,15.3,0.0,0.6,90.0,53.0
2021-10-26 11:00:00,16.0,41.5,15818.0,17.3,0.0,2.5,360.0,39.0
2021-10-26 12:00:00,17.5,41.5,15819.0,19.0,0.0,1.8,360.0,34.0
2021-10-26 13:00:00,18.8,41.0,15820.0,20.5,0.0,2.1,340.0,32.0
2021-10-26 14:00:00,19.3,38.2,15821.0,20.7,0.0,2.1,360.0,33.0
2021-10-26 15:00:00,20.0,34.7,15822.0,20.6,0.0,2.1,340.0,29.0
2021-10-26 16:00:00,20.0,36.0,15823.0,20.5,0.0,1.9,320.0,30.0
2021-10-26 17:00:00,20.0,36.0,15824.0,19.1,0.0,1.6,320.0,37.0
2021-10-26 18:00:00,20.0,36.0,15825.0,15.2,0.0,1.0,90.0,56.0
2021-10-26 19:00:00,20.0,36.0,15826.0,14.7,0.0,0.7,70.0,67.0
2021-10-26 20:00:00,20.0,36.0,15827.0,14.4,0.0,1.0,140.0,72.0
2021-10-26 21:00:00,20.0,36.0,15828.0,12.4,0.0,0.1,0.0,82.0
2021-10-26 22:00:00,16.5,54.0,15829.0,11.5,0.0,0.7,90.0,86.0
2021-10-26 23:00:00,13.0,72.0,15830.0,11.4,0.0,0.4,0.0,87.0
2021-10-27 00:00:00,13.0,74.5,15831.0,11.2,0.0,0.5,160.0,88.0
2021-10-27 01:00:00,13.0,75.0,15832.0,10.5,0.0,0.4,0.0,92.0
2021-10-27 02:00:00,12.3,77.0,15833.0,10.3,0.0,0.0,0.0,92.0
2021-10-27 03:00:00,12.0,78.0,15834.0,9.4,0.0,0.0,0.0,94.0
2021-10-27 04:00:00,12.0,81.3,15835.0,8.6,0.0,0.0,0.0,96.0
2021-10-27 05:00:00,12.0,82.0,15836.0,8.5,0.0,0.0,0.0,97.0
2021-10-27 06:00:00,12.0,82.0,15837.0,8.4,0.0,0.0,0.0,96.0
2021-10-27 07:00:00,12.0,82.0,15838.0,8.4,0.0,0.0,0.0,97.0
2021-10-27 08:00:00,12.0,82.0,15839.0,9.5,0.0,0.0,0.0,94.0
2021-10-27 09:00:00,12.0,82.0,15840.0,13.4,0.0,0.0,0.0,83.0
2021-10-27 10:00:00,12.0,82.0,15841.0,16.4,0.0,0.6,110.0,76.0
2021-10-27 11:00:00,12.0,82.0,15842.0,19.4,0.0,2.3,50.0,60.0
2021-10-27 12:00:00,12.0,82.0,15843.0,20.6,0.0,2.0,20.0,57.0
2021-10-27 13:00:00,12.0,82.0,15844.0,20.5,0.0,3.6,270.0,48.0
2021-10-27 14:00:00,12.0,82.0,15845.0,21.2,0.0,5.4,270.0,38.0
2021-10-27 15:00:00,12.0,82.0,15846.0,20.8,0.0,4.9,270.0,43.0
2021-10-27 16:00:00,12.0,82.0,15847.0,19.8,0.0,4.0,270.0,45.0
2021-10-27 22:00:00,13.0,63.0,15853.0,11.7,0.0,1.1,230.0,67.0
2021-10-27 23:00:00,13.0,63.0,15854.0,12.4,0.0,1.4,250.0,66.0
2021-10-28 00:00:00,13.0,63.0,15855.0,12.1,0.0,1.3,230.0,66.0
2021-10-28 01:00:00,13.0,63.0,15856.0,11.5,0.0,1.5,140.0,68.0
2021-10-28 02:00:00,13.0,63.0,15857.0,10.4,0.0,0.6,110.0,74.0
2021-10-28 03:00:00,12.0,64.0,15858.0,8.8,0.0,1.3,180.0,83.0
2021-10-28 04:00:00,12.0,64.0,15859.0,8.8,0.0,0.2,0.0,83.0
2021-10-28 05:00:00,11.8,64.3,15860.0,8.4,0.0,0.5,50.0,84.0
2021-10-28 06:00:00,11.0,66.0,15861.0,8.2,0.0,0.7,70.0,83.0
2021-10-28 07:00:00,11.0,65.0,15862.0,8.1,0.0,0.9,140.0,83.0
2021-10-28 08:00:00,11.5,60.7,15863.0,12.3,0.0,0.4,0.0,67.0
2021-10-28 09:00:00,12.6,52.2,15864.0,14.1,0.0,2.4,340.0,52.0
2021-10-28 10:00:00,14.0,46.2,15865.0,15.5,0.0,3.4,340.0,47.0
2021-10-28 11:00:00,16.2,40.5,15866.0,17.2,0.0,3.1,320.0,42.0
2021-10-28 12:00:00,17.8,38.8,15867.0,19.4,0.0,2.7,320.0,35.0
2021-10-28 13:00:00,19.0,35.0,15868.0,20.8,0.0,3.5,320.0,31.0
2021-10-28 14:00:00,19.0,35.0,15869.0,21.5,0.0,3.0,320.0,29.0
2021-10-28 15:00:00,19.0,35.0,15870.0,21.8,0.0,1.8,340.0,29.0
2021-10-28 16:00:00,19.0,35.0,15871.0,21.7,0.0,1.9,360.0,30.0
2021-10-28 17:00:00,19.0,35.0,15872.0,20.1,0.0,1.7,340.0,34.0
2021-10-28 18:00:00,19.0,35.0,15873.0,15.4,0.0,0.7,340.0,54.0
2021-10-28 19:00:00,19.0,35.0,15874.0,13.1,0.0,0.3,0.0,68.0
2021-10-28 20:00:00,19.0,35.0,15875.0,11.6,0.0,0.0,0.0,75.0
2021-10-28 21:00:00,19.0,35.0,15876.0,10.1,0.0,0.0,0.0,83.0
2021-10-28 22:00:00,19.0,35.0,15877.0,9.6,0.0,0.3,0.0,85.0
2021-10-28 23:00:00,12.0,64.5,15878.0,9.3,0.0,0.4,0.0,86.0
2021-10-29 00:00:00,12.0,67.0,15879.0,8.8,0.0,1.2,50.0,88.0
2021-10-29 01:00:00,11.2,69.5,15880.0,8.4,0.0,0.0,0.0,90.0
2021-10-29 02:00:00,11.0,70.0,15881.0,8.3,0.0,0.5,250.0,92.0
2021-10-29 03:00:00,11.0,72.5,15882.0,7.7,0.0,0.0,0.0,93.0
2021-10-29 04:00:00,11.0,73.0,15883.0,7.1,0.0,0.0,0.0,95.0
2021-10-29 05:00:00,11.0,73.0,15884.0,6.8,0.0,0.0,0.0,96.0
2021-10-29 06:00:00,10.2,73.8,15885.0,6.4,0.0,0.0,0.0,96.0
2021-10-29 07:00:00,10.2,74.2,15886.0,6.2,0.0,0.0,0.0,97.0
2021-10-29 08:00:00,12.0,74.2,15887.0,9.2,0.0,0.0,0.0,88.0
2021-10-29 09:00:00,13.7,71.0,15888.0,15.2,0.0,0.2,0.0,67.0
2021-10-29 10:00:00,15.7,64.7,15889.0,18.0,0.0,3.6,90.0,54.0
2021-10-29 11:00:00,17.8,56.7,15890.0,18.9,0.0,4.7,90.0,47.0
2021-10-29 12:00:00,18.0,56.0,15891.0,19.7,0.0,3.8,110.0,46.0
2021-10-29 13:00:00,18.0,56.0,15892.0,20.0,0.0,4.0,110.0,42.0
2021-10-29 14:00:00,18.0,56.0,15893.0,20.5,0.0,4.3,110.0,39.0
2021-10-29 15:00:00,20.5,46.0,15894.0,20.9,0.0,2.8,110.0,39.0
2021-10-29 16:00:00,20.0,44.0,15895.0,20.3,0.0,2.4,110.0,40.0
2021-10-29 17:00:00,18.8,51.3,15896.0,19.2,0.0,1.2,90.0,44.0
2021-10-29 18:00:00,17.2,55.2,15897.0,14.9,0.0,0.4,0.0,66.0
2021-10-29 19:00:00,16.0,58.0,15898.0,13.7,0.0,0.3,0.0,68.0
2021-10-29 20:00:00,15.0,62.0,15899.0,12.0,0.0,0.6,20.0,78.0
2021-10-29 21:00:00,14.3,66.0,15900.0,10.8,0.0,0.8,20.0,85.0
2021-10-29 22:00:00,13.5,68.5,15901.0,10.3,0.0,0.0,0.0,87.0
2021-10-29 23:00:00,13.0,70.0,15902.0,9.7,0.0,0.0,0.0,91.0
2021-10-30 00:00:00,13.0,71.0,15903.0,9.4,0.0,0.0,0.0,92.0
2021-10-30 01:00:00,13.0,72.0,15904.0,9.1,0.0,0.0,0.0,94.0
2021-10-30 02:00:00,13.0,72.0,15905.0,8.9,0.0,0.4,0.0,93.0
2021-10-30 03:00:00,13.0,72.0,15906.0,9.6,0.0,0.5,270.0,91.0
2021-10-30 04:00:00,12.2,73.7,15907.0,9.5,0.0,0.0,0.0,92.0
2021-10-30 05:00:00,12.0,74.0,15908.0,9.9,0.0,0.0,0.0,90.0
2021-10-30 06:00:00,11.8,74.2,15909.0,9.2,0.0,0.0,0.0,94.0
2021-10-30 07:00:00,11.0,75.0,15910.0,9.1,0.0,0.0,0.0,94.0
2021-10-30 08:00:00,12.0,76.7,15911.0,9.9,0.0,0.6,320.0,91.0
2021-10-30 09:00:00,13.2,73.7,15912.0,12.3,0.0,0.0,0.0,82.0
2021-10-30 10:00:00,14.0,72.3,15913.0,14.4,0.0,0.0,0.0,70.0
2021-10-30 11:00:00,14.0,74.3,15914.0,15.6,0.0,0.2,0.0,70.0
2021-10-30 12:00:00,14.0,81.0,15915.0,15.6,0.2,0.3,0.0,81.0
2021-10-30 13:00:00,14.0,81.0,15916.0,14.5,0.9,1.5,20.0,90.0
2021-10-30 14:00:00,14.3,80.3,15917.0,15.0,0.2,0.4,0.0,79.0
2021-10-30 15:00:00,15.0,79.0,15918.0,15.8,0.0,1.6,110.0,81.0
2021-10-30 16:00:00,15.7,78.3,15919.0,15.6,0.0,0.5,180.0,80.0
2021-10-30 17:00:00,15.5,79.0,15920.0,15.8,0.0,0.5,140.0,79.0
2021-10-30 18:00:00,14.0,80.0,15921.0,14.1,0.0,0.7,360.0,93.0
2021-10-30 19:00:00,14.0,80.0,15922.0,12.8,0.0,1.0,20.0,96.0
2021-10-30 20:00:00,12.8,80.8,15923.0,12.7,0.0,0.2,0.0,95.0
2021-10-30 21:00:00,12.0,80.2,15924.0,11.1,0.0,0.8,50.0,98.0
2021-10-30 22:00:00,12.0,81.0,15925.0,10.1,0.0,0.1,0.0,99.0
2021-10-30 23:00:00,12.0,81.0,15926.0,9.4,0.0,0.0,0.0,100.0
2021-10-31 00:00:00,11.7,81.3,15927.0,8.8,0.0,0.0,0.0,100.0
2021-10-31 01:00:00,11.0,82.0,15928.0,8.4,0.0,0.0,0.0,100.0
2021-10-31 02:00:00,11.0,82.0,15929.0,8.1,0.0,0.0,0.0,100.0
2021-10-31 03:00:00,10.5,82.5,15930.0,7.7,0.0,0.7,50.0,100.0
2021-10-31 04:00:00,10.0,83.0,15931.0,7.6,0.0,0.0,0.0,100.0
2021-10-31 05:00:00,10.0,83.0,15932.0,6.9,0.0,0.0,0.0,100.0
2021-10-31 06:00:00,9.7,83.3,15933.0,6.5,0.0,0.2,0.0,100.0
2021-10-31 07:00:00,9.0,84.0,15934.0,6.4,0.0,0.0,0.0,100.0
2021-10-31 08:00:00,10.2,84.3,15935.0,9.2,0.0,0.1,0.0,100.0
2021-10-31 09:00:00,12.0,84.7,15936.0,12.1,0.0,0.0,0.0,88.0
2021-10-31 10:00:00,15.0,75.5,15937.0,16.2,0.0,0.0,0.0,73.0
2021-10-31 11:00:00,17.7,60.3,15938.0,19.0,0.0,0.7,90.0,57.0
2021-10-31 12:00:00,19.3,52.3,15939.0,20.7,0.0,0.4,0.0,49.0
2021-10-31 13:00:00,20.2,48.8,15940.0,21.9,0.0,1.3,230.0,43.0
2021-10-31 14:00:00,20.3,46.5,15941.0,22.3,0.0,2.0,270.0,39.0
2021-10-31 15:00:00,21.0,48.0,15942.0,21.7,0.0,2.7,320.0,40.0
2021-10-31 16:00:00,20.0,49.8,15943.0,21.3,0.0,2.4,320.0,42.0
2021-10-31 17:00:00,18.2,54.2,15944.0,20.4,0.0,2.7,290.0,48.0
2021-10-31 18:00:00,17.2,58.5,15945.0,18.0,0.0,2.5,320.0,56.0
2021-10-31 19:00:00,16.0,61.3,15946.0,14.5,0.0,1.7,140.0,74.0
2021-10-31 20:00:00,15.7,63.0,15947.0,12.7,0.0,0.3,0.0,81.0
2021-10-31 21:00:00,15.0,66.3,15948.0,11.3,0.0,0.2,0.0,88.0
2021-10-31 22:00:00,15.0,71.7,15949.0,10.7,0.0,0.0,0.0,89.0
2021-10-31 23:00:00,14.2,75.5,15950.0,10.6,0.0,0.7,110.0,90.0
2021-11-01 00:00:00,14.0,77.3,15951.0,10.6,0.0,0.3,0.0,91.0
2021-11-01 01:00:00,14.0,81.5,15952.0,10.8,0.0,0.0,0.0,91.0
2021-11-01 02:00:00,14.0,83.0,15953.0,10.4,0.0,0.0,0.0,93.0
2021-11-01 03:00:00,14.0,83.0,15954.0,11.1,0.0,0.4,0.0,91.0
2021-11-01 04:00:00,14.0,83.0,15955.0,10.2,0.0,1.4,110.0,95.0
2021-11-01 05:00:00,14.0,85.0,15956.0,10.1,0.0,0.0,0.0,96.0
2021-11-01 06:00:00,13.3,86.3,15957.0,9.7,0.0,0.0,0.0,98.0
2021-11-01 07:00:00,13.5,88.0,15958.0,9.8,0.0,0.0,0.0,98.0
2021-11-01 08:00:00,14.0,87.0,15959.0,10.6,0.0,0.2,0.0,97.0
2021-11-01 09:00:00,15.2,83.5,15960.0,14.6,0.0,0.7,110.0,86.0
2021-11-01 10:00:00,16.3,75.8,15961.0,18.0,0.0,1.7,20.0,71.0
2021-11-01 11:00:00,17.7,67.3,15962.0,19.0,0.0,2.0,290.0,61.0
2021-11-01 12:00:00,19.2,62.7,15963.0,20.0,0.0,3.1,50.0,54.0
2021-11-01 13:00:00,20.0,54.5,15964.0,20.2,0.0,3.2,290.0,50.0
2021-11-01 14:00:00,20.0,52.2,15965.0,20.8,0.0,4.1,270.0,45.0
2021-11-01 15:00:00,19.2,53.3,15966.0,20.4,0.0,4.0,270.0,47.0
2021-11-01 16:00:00,18.3,59.2,15967.0,19.6,0.0,3.2,270.0,52.0
2021-11-01 17:00:00,17.0,64.5,15968.0,18.1,0.0,2.8,320.0,57.0
2021-11-01 18:00:00,16.0,66.5,15969.0,16.6,0.0,2.7,290.0,64.0
2021-11-01 19:00:00,16.0,71.3,15970.0,15.8,0.0,3.1,290.0,69.0
2021-11-01 20:00:00,15.3,73.3,15971.0,14.9,0.0,2.8,320.0,76.0
2021-11-01 21:00:00,14.0,75.0,15972.0,14.2,0.0,2.0,320.0,78.0
2021-11-01 22:00:00,13.2,73.3,15973.0,13.2,0.0,1.8,50.0,80.0
2021-11-01 23:00:00,13.0,73.7,15974.0,11.3,0.0,0.7,340.0,88.0
2021-11-02 00:00:00,12.8,75.0,15975.0,12.0,0.0,1.2,320.0,79.0
2021-11-02 01:00:00,12.0,75.0,15976.0,10.0,0.0,0.1,0.0,90.0
2021-11-02 02:00:00,11.0,77.0,15977.0,9.1,0.0,0.2,0.0,93.0
2021-11-02 03:00:00,11.0,77.0,15978.0,8.5,0.0,0.0,0.0,94.0
2021-11-02 04:00:00,11.0,77.0,15979.0,7.8,0.0,0.3,0.0,96.0
2021-11-02 05:00:00,11.0,78.3,15980.0,7.6,0.0,0.0,0.0,97.0
2021-11-02 06:00:00,11.0,79.0,15981.0,7.1,0.0,0.1,0.0,97.0
2021-11-02 07:00:00,11.0,79.0,15982.0,7.0,0.0,0.1,0.0,97.0
2021-11-02 08:00:00,11.5,74.2,15983.0,8.7,0.0,0.1,0.0,94.0
2021-11-02 09:00:00,12.3,70.3,15984.0,11.9,0.0,0.6,110.0,83.0
2021-11-02 10:00:00,13.7,66.8,15985.0,15.1,0.0,4.1,320.0,59.0
2021-11-02 11:00:00,14.7,62.7,15986.0,16.3,0.0,4.7,340.0,52.0
2021-11-02 12:00:00,15.5,59.5,15987.0,16.3,0.0,4.0,340.0,51.0
2021-11-02 13:00:00,16.0,54.3,15988.0,17.5,0.0,3.4,340.0,50.0
2021-11-02 14:00:00,16.0,55.0,15989.0,17.2,0.0,2.8,340.0,47.0
2021-11-02 15:00:00,15.5,54.5,15990.0,17.4,0.0,4.0,290.0,48.0
2021-11-02 16:00:00,15.0,56.0,15991.0,16.2,0.0,2.3,290.0,51.0
2021-11-02 17:00:00,14.2,57.0,15992.0,15.3,0.0,2.9,270.0,55.0
2021-11-02 18:00:00,13.2,60.3,15993.0,14.5,0.0,1.8,290.0,58.0
2021-11-02 19:00:00,12.3,63.0,15994.0,13.7,0.0,1.7,290.0,64.0
2021-11-02 20:00:00,12.0,66.0,15995.0,12.9,0.0,1.6,340.0,67.0
2021-11-02 21:00:00,11.2,69.7,15996.0,11.5,0.0,0.2,0.0,73.0
2021-11-02 22:00:00,11.0,70.0,15997.0,10.5,0.0,0.7,250.0,78.0
2021-11-02 23:00:00,11.0,72.0,15998.0,9.9,0.0,1.2,250.0,80.0
2021-11-03 00:00:00,11.0,74.0,15999.0,8.5,0.0,2.0,110.0,90.0
2021-11-03 01:00:00,11.0,74.0,16000.0,8.1,0.0,1.0,110.0,91.0
2021-11-03 02:00:00,11.0,74.0,16001.0,7.5,0.0,0.0,0.0,93.0
2021-11-03 03:00:00,10.3,75.3,16002.0,6.7,0.0,0.0,0.0,95.0
2021-11-03 04:00:00,9.5,78.0,16003.0,6.3,0.0,0.0,0.0,96.0
2021-11-03 05:00:00,9.7,77.7,16004.0,5.8,0.0,0.5,70.0,97.0
2021-11-03 06:00:00,9.0,79.0,16005.0,5.5,0.0,0.0,0.0,98.0
2021-11-03 07:00:00,9.0,79.0,16006.0,5.1,0.0,0.1,0.0,98.0
2021-11-03 08:00:00,10.0,76.0,16007.0,6.9,0.0,0.0,0.0,96.0
2021-11-03 09:00:00,10.8,70.3,16008.0,10.5,0.0,0.4,0.0,84.0
2021-11-03 10:00:00,12.8,64.8,16009.0,14.3,0.0,4.4,320.0,58.0
2021-11-03 11:00:00,14.5,60.0,16010.0,15.9,0.0,4.2,320.0,52.0
2021-11-03 12:00:00,15.5,58.5,16011.0,16.6,0.0,4.6,20.0,51.0
2021-11-03 13:00:00,16.0,58.0,16012.0,17.2,0.0,3.7,340.0,48.0
2021-11-03 14:00:00,16.0,58.0,16013.0,17.3,0.0,3.3,320.0,44.0
2021-11-03 15:00:00,16.0,58.0,16014.0,18.5,0.0,3.1,340.0,41.0
2021-11-03 16:00:00,16.0,58.0,16015.0,17.2,0.0,2.8,320.0,42.0
2021-11-03 17:00:00,16.0,58.0,16016.0,16.5,0.0,2.1,270.0,43.0
2021-11-03 18:00:00,16.0,58.0,16017.0,15.0,0.0,2.2,290.0,46.0
2021-11-03 19:00:00,16.0,58.0,16018.0,13.7,0.0,0.5,200.0,60.0
2021-11-03 20:00:00,16.0,58.0,16019.0,13.3,0.0,1.2,180.0,68.0
2021-11-03 21:00:00,16.0,58.0,16020.0,12.9,0.0,0.8,90.0,70.0
2021-11-03 22:00:00,16.0,58.0,16021.0,11.2,0.0,0.3,0.0,80.0
2021-11-03 23:00:00,16.0,58.0,16022.0,9.8,0.0,0.3,0.0,87.0
2021-11-04 00:00:00,16.0,58.0,16023.0,9.6,0.0,0.1,0.0,88.0
2021-11-04 04:00:00,11.0,80.0,16027.0,8.2,0.0,0.4,0.0,96.0
2021-11-04 05:00:00,11.0,80.0,16028.0,7.5,0.0,0.2,0.0,97.0
2021-11-04 06:00:00,10.2,83.3,16029.0,7.5,0.0,0.4,0.0,98.0
2021-11-04 07:00:00,10.0,84.0,16030.0,7.6,0.0,0.0,0.0,97.0
2021-11-04 08:00:00,10.7,83.3,16031.0,8.9,0.0,0.2,0.0,94.0
2021-11-04 09:00:00,12.0,83.7,16032.0,11.2,0.0,0.7,140.0,87.0
2021-11-04 10:00:00,14.7,75.5,16033.0,14.1,0.0,0.5,110.0,76.0
2021-11-04 11:00:00,15.0,72.0,16034.0,17.9,0.0,1.0,200.0,63.0
2021-11-04 12:00:00,15.0,72.0,16035.0,19.1,0.0,2.3,340.0,46.0
2021-11-04 13:00:00,15.0,72.0,16036.0,20.1,0.0,2.9,340.0,40.0
2021-11-04 14:00:00,15.0,72.0,16037.0,20.2,0.0,3.1,360.0,34.0
2021-11-04 15:00:00,15.0,72.0,16038.0,20.7,0.0,2.7,290.0,36.0
2021-11-04 16:00:00,16.3,65.7,16039.0,20.2,0.0,3.1,320.0,38.0
2021-11-04 17:00:00,17.7,56.0,16040.0,19.2,0.0,2.1,320.0,44.0
2021-11-04 18:00:00,16.3,61.7,16041.0,14.8,0.0,0.6,50.0,63.0
2021-11-04 19:00:00,15.2,64.8,16042.0,13.0,0.0,0.7,340.0,75.0
2021-11-04 20:00:00,14.8,67.5,16043.0,12.1,0.0,0.8,200.0,78.0
2021-11-04 21:00:00,14.0,70.0,16044.0,11.0,0.0,0.0,0.0,83.0
2021-11-04 22:00:00,13.0,70.0,16045.0,10.1,0.0,0.7,110.0,89.0
2021-11-04 23:00:00,13.0,69.0,16046.0,9.8,0.0,0.0,0.0,90.0
2021-11-05 00:00:00,12.5,71.0,16047.0,9.4,0.0,0.1,0.0,92.0
2021-11-05 01:00:00,11.7,71.7,16048.0,9.0,0.0,0.0,0.0,94.0
2021-11-05 02:00:00,11.0,73.0,16049.0,8.5,0.0,0.5,140.0,94.0
2021-11-05 03:00:00,11.0,74.5,16050.0,7.7,0.0,0.4,0.0,97.0
2021-11-05 04:00:00,11.0,76.0,16051.0,7.1,0.0,0.0,0.0,98.0
2021-11-05 05:00:00,10.5,76.0,16052.0,6.6,0.0,0.2,0.0,98.0
2021-11-05 06:00:00,10.0,76.0,16053.0,6.2,0.0,0.6,50.0,98.0
2021-11-05 07:00:00,10.0,76.0,16054.0,6.5,0.0,0.4,0.0,98.0
2021-11-05 08:00:00,10.2,77.8,16055.0,8.1,0.0,0.5,70.0,96.0
2021-11-05 09:00:00,11.8,77.8,16056.0,10.7,0.0,0.0,0.0,86.0
2021-11-05 10:00:00,14.5,69.3,16057.0,14.4,0.0,0.0,0.0,74.0
2021-11-05 11:00:00,16.3,63.5,16058.0,17.9,0.0,1.3,70.0,55.0
2021-11-05 12:00:00,17.0,63.0,16059.0,18.6,0.0,1.4,70.0,53.0
2021-11-05 13:00:00,17.0,63.0,16060.0,19.0,0.0,1.9,90.0,51.0
2021-11-05 14:00:00,17.0,63.0,16061.0,19.3,0.0,2.3,90.0,54.0
2021-11-05 15:00:00,17.0,63.0,16062.0,18.8,0.0,2.1,90.0,53.0
2021-11-05 16:00:00,17.0,63.0,16063.0,18.2,0.0,1.9,90.0,55.0
